id,manual,llama,qwen,qwen-coder
1349701,ls 'My Documents',ls /hdd/VirtualBox\ VMs -d,ls /hdd/VirtualBox\ VMs -d,ls '/hdd/VirtualBox VMs' -d
1358888,"uname -v
man uname","uname -v 
man uname",,uname -v
1285623,"mount | grep ds  
/usr/bin/df
","```bash
mkdir -p /volume1/syntegra /volume1/misty /volume1/video
mount -t nfs4 ds:/volume1/syntegra /syntegra
mount -t nfs4 ds:/volume1/misty /home/egreshko/misty
mount -t nfs4 ds:/volume1/video /home/egreshko/Videos
df
```",,
1354078,dnf --installroot=/tmp --releasever=24 install coreutils,dnf --installroot=/tmp --releasever=24 install coreutils,,
1352691,"> ""File with spaces.txt""
ls
","touch ""File with spaces.txt""
ls","touch ""File with spaces.txt""
ls","touch ""File with spaces.txt""
ls"
1348043,"dnf --installroot /tmp/hoge --releasever=25 --disablerepo=* \
--enablerepo=rawhide install coreutils",dnf --installroot /tmp/hoge --releasever=25 --disablerepo=* --enablerepo=rawhide install coreutils,,
1335320,,,,
1303795,"cd /
df *
df /*
df bin lib lib64 sbin
cd /
df --totals *
df --totals /l*
df --totals bin lib lib64 sbin
","Since this is a feature request rather than a traditional bug with incorrect behavior, there isn't a specific command that will ""reproduce"" the issue in terms of demonstrating an error. The request is for the addition of functionality (an option for strict ordering) similar to what exists in `sort`. However, based on the description provided and the aim to highlight the lack of an option for strict ordering in `df` compared to `sort`, we can focus on commands that demonstrate the current behavior of `df` without such an option:

```bash
cd /
df *
df /*
df bin lib lib64 sbin

cd /
df --totals *
df --totals /l*
df --totals bin lib lib64 sbin
```

These commands are intended to show how `df` currently handles output, including potential duplicates, and the lack of an option to enforce strict ordering or uniqueness in its output.",,
647786,,,,
440056,"cp --help
man cp","```bash
cp /etc/shadow /tmp/shadow-dpPR
ls -Z /tmp/shadow-dpPR
cp -p /etc/shadow /tmp/shadow-p
ls -Z /tmp/shadow-p
cp --preserve /etc/shadow /tmp/shadow--preserve
ls -Z /tmp/shadow--preserve
cp --preserve=all /etc/shadow /tmp/shadow--preserve=all
ls -Z /tmp/shadow--preserve=all
cp --preserve=context /etc/shadow /tmp/shadow--preserve=context
ls -Z /tmp/shadow--preserve=context
cp -a /etc/shadow /tmp/shadow-a
ls -Z /tmp/shadow-a
```",touch /tmp/shadow; chcon system_u:object_r:shadow_t:s0 /tmp/shadow; cp /tmp/shadow /tmp/shadow-dpPR -dpPR; cp /tmp/shadow /tmp/shadow-p -p; cp /tmp/shadow /tmp/shadow--preserve --preserve; cp /tmp/shadow /tmp/shadow--preserve=all --preserve=all; cp /tmp/shadow /tmp/shadow--preserve=context --preserve=context; cp /tmp/shadow /tmp/shadow-a -a,
921708,"stat source
cp --reflink=always source dest
stat dest","```bash
touch source
stat source
cp --reflink=always source dest
stat dest
```","touch source; echo ""data"" > source; dd if=/dev/zero of=source bs=1K count=172253; cp --reflink=always source dest; stat dest",
981845,man rm,"rm -i file1 file2 file3 file4
rm -I file1 file2 file3 file4",,
1055290,,"```bash
nohup sleep 5 &
pgrep -f ""sleep 5""
```",,
1250113,,,,
890223,du -sh 6e56p56v.default/,du -sh -sh 6e56p56v.default/,du -sh -sh 6e56p56v.default/,du -sh 6e56p56v.default/
1334898,"mkdir Test\ Dir
ls
","mkdir ""Test Dir""
ls","mkdir 'Test Dir'
ls","mkdir 'Test Dir'
ls"
1149761,,"```bash
mkdir /tmp-ro
mount -o ro /dev/null /tmp-ro
TMP=/tmp-ro
mktemp --tmpdir=$TMP
```",,
1323163,,,,
1319594,"export LANG=zh_CN.UTF-8
ls -lh
","```bash
LANG=en_US.UTF-8 ls -lh
LANG=zh_CN.UTF-8 ls -lh
```","export LANG=zh_CN.UTF-8
ls -lh",
706605,"od --help
man od","od --help
man od
od -S file.txt
od -S=10 file.txt
od -S=10 /bin/ls 
od -w file.txt
od -w=10 file.txt
od -w=10 /bin/ls",,
1314722,"echo ""https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip|zip|jaxb-xew-plugin-release-1.0|com.github.jaxb-xew-plugin:jaxb-xew-plugin:jar:1.0"" | cut -d'|' -f2
","```bash
echo ""https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip|zip|jaxb-xew-plugin-release-1.0|com.github.jaxb-xew-plugin:jaxb-xew-plugin:jar:1.0""|cut -d'|' -f2
```","echo ""https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip|zip|jaxb-xew-plugin-release-1.0|com.github.jaxb-xew-plugin:jaxb-xew-plugin:jar:1.0""|cut -d'|' -f2","echo ""https://github.com/dmak/jaxb-xew-plugin/archive/release-1.0.zip|zip|jaxb-xew-plugin-release-1.0|com.github.jaxb-xew-plugin:jaxb-xew-plugin:jar:1.0"" | cut -d'|' -f2"
586029,"cd /usr/share/man/man3
echo exit | script -c ""strace -f bash 2>&1"" /dev/stdout | less
/getdents","```bash
cd /usr/share/man/man3
echo exit | script -c ""strace -f bash 2>&1"" /dev/stdout | less
```","cd /usr/share/man/man3
echo exit | script -c ""strace -f bash 2>&1"" /dev/stdout | less","cd /usr/share/man/man3  
echo exit | script -c ""strace -f bash 2>&1"" /dev/stdout | less"
1306393,"echo >test.txt
unexpand test.txt","```bash
echo > test.txt
unexpand test.txt
```","echo >test.txt
unexpand test.txt","echo -e ""line1\n\nline3"" > test.txt
unexpand test.txt"
1304839,"echo 'a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX::foo' > test
cut -d':' -f 3 test
echo 'a_shorter_field::foo' > test
cut -d':' -f 3 test","```bash
echo 'a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX::foo' > test
cut -d':' -f 3 test
echo 'a_shorter_field::foo' > test
cut -d':' -f 3 test
```","echo 'a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX::foo' > test
cut -d':' -f 3 test
echo 'a_shorter_field::foo' > test
cut -d':' -f 3 test","echo 'a_long_field_wider_than_sixty_three_characters_XXXXXXXXXXXXXXXX::foo' > test
cut -d':' -f 3 test
echo 'a_shorter_field::foo' > test
cut -d':' -f 3 test"
1304071,"sort -T $sorttmp -S""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd
sort -T $sorttmp -S ""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd","```bash
sort -T /tmp -S""3g"" -uk1 < input_file > output_file
sort -T /tmp -S ""3g"" -uk1 < input_file > output_file
```","sort -T $sorttmp -S ""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd","sort -T $sorttmp -S ""3g"" -uk1 | egrep -v '^$' | egrep '\.com' < 1000s > 1000s.srtd"
1249695,"man install
","$man install | grep yum
$man install | grep dnf",,
1298736,,,,
1297464,"mkdir test
mv test test test","```bash
mkdir test
mv test test test
```","mkdir test
mv test test test","mkdir test  
mv test test test"
1013171,"touch testfile
chmod -w testfile
rm testfile
","```bash
touch testfile
chmod 444 testfile # Make the file read-only (write-protected)
sudo rm testfile # Run as root
rm testfile # Run as non-root user for comparison
```","touch testfile
chmod -w testfile
rm testfile",
1199679,"strace df -l -h
strace df -l -h 2>&1 | grep stat","```bash
strace df -l -h
```
Note that this command requires a system with network mounts (e.g., NFS) and `strace` installed to reproduce the issue described in the bug report. To fully verify the behavior, you should also grep the strace output for stat() calls as mentioned in the steps to reproduce:
```bash
strace df -l -h | grep stat
```",strace df -l -h,strace df -l -h | grep stat
1196642,"gnome-terminal -- bash -c 'export TERM=xterm-256color; bash'
xterm -bg white -e 'export TERM=xterm-256color; bash'",,,
1027279,"echo ""set -o noclobber"" >> ~/.bashrc
source ~/.bashrc
/etc/profile.d/colorls.csh","```bash
set noclobber
mktemp /tmp/.colorlsXXX
echo ""test"" > /tmp/.colorlsXXX
```",,
1270480,"cat > input.txt <<EOF
b
c
a
d
f
                      : e
e
h
g
EOF
sort input.txt > old.txt # using coreutils 8.23-9 
sort input.txt > new.txt # using coreutils 8.23-11
diff -ruN old.txt new.txt > diff.txt
cat diff.txt","```bash
echo -e ""a\nb\nc\nd\ne\n                      : e\nf\ng\nh"" | sort
```",,
920806,"sudo exportfs -o rw,sync /export/vol1 client_IP
sudo mount -t nfs server_IP:/export/vol1 /mnt/vol1
df","```bash
# Create NFS shares on a remote server (e.g., nas.example.com)
# Assuming the NFS server is already set up and exporting the following shares:
# /Photos
# /Download
# /Multimedia
# /VirtualMachines
# /Backups

# On the client machine, mount all volumes from the NAS
sudo mount -t nfs nas.example.com:/Photos /mnt/Photos
sudo mount -t nfs nas.example.com:/Download /mnt/Download
sudo mount -t nfs nas.example.com:/Multimedia /mnt/Multimedia
sudo mount -t nfs nas.example.com:/VirtualMachines /mnt/VirtualMachines
sudo mount -t nfs nas.example.com:/Backups /mnt/Backups

# Run the 'mount' command to verify all volumes are mounted
mount | grep nas

# Run the 'df' command to check disk usage (this should only show one volume)
df | grep nas
```",,
1243572,"date +%F --date=""00:00:00 +3 days""
","date +%F --date=""00:00:00 +3 days""","date +%F --date=""00:00:00 +3 days""","date +%F --date=""00:00:00 +3 days"""
1135583,"rpm -q coreutils
ls -Z foo
ls -lZ foo","```bash
# Create a file named foo
touch foo

# Run ls -Z and ls -lZ with coreutils-8.22
ls -Z foo
ls -lZ foo

# Upgrade coreutils to 8.23 or greater (this step may require root privileges)
# The exact command for upgrading will depend on the package manager being used.
# For example, with yum:
yum upgrade coreutils

# Or with dnf:
dnf upgrade coreutils

# Run ls -Z and ls -lZ again after upgrading
ls -Z foo
ls -lZ foo
```",,"rpm -q coreutils
touch foo
ls -Z foo
ls -lZ foo"
1235873,"echo -e ""version-1.2.10\nversion-1.2.2\nversion-1.2.3\nversion-1.10.1\nversion-1.2.20"" > sortbug.txt
cat sortbug.txt
sort -rV sortbug.txt","```bash
cat > sortbug.txt <<EOF
NetworkManager-1.0.0-5.fc22
NetworkManager-0.9.10.0-8.git20140704.fc22
NetworkManager-1.0.0-8.fc22
NetworkManager-1.0.0-9.fc22
NetworkManager-1.0.4-0.1.git20150618.8cffaf3bf5.fc22
NetworkManager-0.9.10.0-10.git20140704.fc22
NetworkManager-1.0.0-7.fc22
NetworkManager-0.9.10.0-14.git20140704.fc22
NetworkManager-0.9.10.0-13.git20140704.fc22
NetworkManager-1.0.2-1.fc22
NetworkManager-1.0.0-1.fc22
NetworkManager-1.0.4-0.1.git20160624.f245b49a.fc22
NetworkManager-1.0.0-4.fc22
NetworkManager-1.0.0-6.fc22
NetworkManager-1.0.0-3.fc22
NetworkManager-0.9.10.0-11.git20140704.fc22
NetworkManager-0.9.10.0-6.git20140704.fc22
NetworkManager-0.9.10.0-12.git20140704.fc22
EOF

sort -rV sortbug.txt
```","cat > sortbug.txt << EOF
NetworkManager-1.0.0-5.fc22
NetworkManager-0.9.10.0-8.git20140704.fc22
NetworkManager-1.0.0-8.fc22
NetworkManager-1.0.0-9.fc22
NetworkManager-1.0.4-0.1.git20150618.8cffaf3bf5.fc22
NetworkManager-0.9.10.0-10.git20140704.fc22
NetworkManager-1.0.0-7.fc22
NetworkManager-0.9.10.0-14.git20140704.fc22
NetworkManager-0.9.10.0-13.git20140704.fc22
NetworkManager-1.0.2-1.fc22
NetworkManager-1.0.0-1.fc22
NetworkManager-1.0.4-0.1.git20160624.f245b49a.fc22
NetworkManager-1.0.0-4.fc22
NetworkManager-1.0.0-6.fc22
NetworkManager-1.0.0-3.fc22
NetworkManager-0.9.10.0-11.git20140704.fc22
NetworkManager-0.9.10.0-6.git20140704.fc22
NetworkManager-0.9.10.0-12.git20140704.fc22
EOF
sort -rV sortbug.txt",sort -rV sortbug.txt
1146185,"printf 'a b!x\na-b-c!x\n' | LANG=en_US.utf8 ltrace -e strcoll sort -s --debug -k1,1 -t!
","```bash
printf 'a b!x\na-b-c!x\n' | LANG=en_US.utf8 ltrace -e strcoll sort -s --debug -k1,1 -t!
```","printf 'a b!x\na-b-c!x\n' | LANG=en_US.utf8 sort -s --debug -k1,1 -t!","printf 'a b!x\na-b-c!x\n' | LANG=en_US.utf8 sort -s --debug -k1,1 -t!"
1169027,"rpm -ql --queryformat '[%{FILELANGS}\t%{FILENAMES}\n]' coreutils | grep LC_TIME | head -5  
rpm -qf /usr/share/locale/af  
rpm -qf /usr/share/locale/af/LC_MESSAGES  
rpm -qf /usr/share/locale/af/LC_TIME  
","rpm -ql --queryformat '[%{FILELANGS}\t%{FILENAMES}\n]' coreutils | grep LC_TIME | head -5
rpm -qf /usr/share/locale/af
rpm -qf /usr/share/locale/af/LC_MESSAGES
rpm -qf /usr/share/locale/af/LC_TIME",,
1177515,"cp -vrup /home/* /room/wdbook1/nfs/Public/backup/verlaiine/home >> /var/log/lastbackup  
cat /var/log/lastbackup  
","```bash
cp -vrup /home/* /room/wdbook1/nfs/Public/backup/verlaine/home >> /var/log/lastbackup &
cat /var/log/lastbackup
```","sudo cp -vrup /home/* /room/wdbook1/nfs/Public/backup/verlaiine/home >> /var/log/lastbackup
sudo cat /var/log/lastbackup",
1207314,"echo > :
echo abc | tr '[:lower:]' '[:upper:]'
rm \:","echo > :
echo abc | tr [:lower:] [:upper:]
rm :)","echo > :
echo abc | tr [:lower:] [:upper:]
rm \:","echo > :
echo abc | tr [:lower:] [:upper:]
rm \:"
239501,"ls /
",ls /,,
243588,"cd /var
ln -sf beta tmp/alpha
echo ""blah"" > tmp/alpha
rm tmp/beta
echo ""blah"" > file
cp file tmp/alpha
","```bash
cd /var
ln -sf beta tmp/alpha
echo ""blah"" > tmp/alpha 
rm tmp/beta
echo ""blah"" > file
cp file tmp/alpha
```","cd /var  
ln -sf beta tmp/alpha  
echo ""blah"" > tmp/alpha  
rm tmp/beta  
echo ""blah"" > file  
cp file tmp/alpha","cd /var  
ln -sf beta tmp/alpha  
echo ""blah"" > tmp/alpha  
rm tmp/beta  
echo ""blah"" > file  
cp file tmp/alpha"
228304,"mount -o loop dvdimage.iso /mnt
mkdir ~/test ; cd ~
cp -av /mnt/* ~/test
","```bash
mkdir ~/dvdimage.iso
fallocate -l 1G ~/dvdimage.iso
mkisofs -o ~/dvdimage.iso ~/empty_dir
mount -o loop ~/dvdimage.iso /mnt
mkdir ~/test
cp -av /mnt/* ~/test
```","mount -o loop dvdimage.iso /mnt
mkdir ~/test ; cd ~/test
cp -av /mnt/* ./","mount -o loop dvdimage.iso /mnt
mkdir ~/test
cp -av /mnt/* ~/test"
368721,,,,
430821,"echo -e ""F-A\nFB\nF-C"" > a.txt
sort a.txt
","```bash
echo -e ""F-A\nFB\nF-C"" > a.txt
sort a.txt
```","echo -e ""F-A\nFB\nF-C"" > a.txt
sort a.txt","echo -e ""F-A\nFB\nF-C"" > a.txt
sort a.txt"
284881,"export LC_COLLATE=en_US.UTF-8
export LC_NUMERIC=en_US.UTF-8
sort -n -t, -k1 <<'EOF'","```bash
LC_ALL=en_US.UTF-8 sort -n -t, -k1 <<'EOF'
2101,:4AgE3<G4RNDP`
21012,:A0QIX6AI10gMP
2101,2IJIETPY=g<10@
21012,V8:AACI4TD925@
21014,:1MG<hEb@AIhU`
2101,4H@38`5ELC66M`
2101,4h>HM812P4820P
21014,V8:AACI4TD925@
2101,5AHBVEQW@dUGE@
EOF
```","sort -n -t, -k1 <<'EOF'
2101,:4AgE3<G4RNDP`
21012,:A0QIX6AI10gMP
2101,2IJIETPY=g<10@
21012,V8:AACI4TD925@
21014,:1MG<hEb@AIhU`
2101,4H@38`5ELC66M`
2101,4h>HM812P4820P
21014,V8:AACI4TD925@
2101,5AHBVEQW@dUGE@
EOF","sort -n -t, -k1 <<'EOF'
2101,:4AgE3<G4RNDP`
21012,:A0QIX6AI10gMP
2101,2IJIETPY=g<10@
21012,V8:AACI4TD925@
21014,:1MG<hEb@AIhU`
2101,4H@38`5ELC66M`
2101,4h>HM812P4820P
21014,V8:AACI4TD925@
2101,5AHBVEQW@dUGE@
EOF"
428494,"echo -e ""  leading space\n_leading underscore\nnormal line\n another space"" > file.txt  
sort file.txt  
","```bash
echo ""_line1"" > file
echo "" line2"" >> file
echo ""line3"" >> file
sort file
```","echo "" _third"" > file.txt; echo "" second"" >> file.txt; echo ""first"" >> file.txt; sort file.txt","echo ""   line1"" > testfile.txt
echo ""_line2"" >> testfile.txt
echo ""line3"" >> testfile.txt
sort testfile.txt"
428679,"echo -e ""a\na\n a\n_a\nA\naa\nZ\n_Z"" > test.txt
sort test.txt","```bash
echo -e ""a\n a\n  a\n_a\nA\naa\nZ\n_Z"" | sort
```

This command will reproduce the bug by sorting the input strings and producing the actual results described in the bug report, which differ from the expected results. The `echo` command generates the test input, and the `sort` command applies the default sorting behavior that is the subject of the bug report.","echo -e ""a\n a\n  a\n_a\nA\naa\nZ\n_Z"" | sort

None",
232458,LC_ALL=hu_HU.UTF-8 dd if=/dev/zero of=/dev/null bs=4M count=1024,"```bash
LC_ALL=hu_HU.UTF-8 dd if=/dev/zero of=/dev/null bs=4M count=1024
```",LC_ALL=hu_HU.UTF-8 dd if=/dev/zero of=/dev/null bs=4M count=1024,LC_ALL=hu_HU.UTF-8 dd if=/dev/zero of=/dev/null bs=4M count=1024
230950,"mkdir /tmp/logs  
cp /tmp/syslog /tmp/logs/
","```bash
mkdir /tmp/logs
cp /tmp/syslog /tmp/logs/
```","mkdir /tmp/logs
cp /tmp/syslog /tmp/logs/","mkdir /tmp/logs  
cp /tmp/syslog /tmp/logs/"
246567,"ln -s ../../etc/hosts /home/user
cd /home/user
/bin/ls --color=always | grep hosts
","```bash
ln -s ../../etc/hosts user
cd /home
/bin/ls --color=always | grep hosts
```","touch /home/user/hosts -d '../../etc/hosts'
cd /home/user
/bin/ls --color=always | grep hosts","mkdir -p /home/user
ln -s ../../etc/hosts /home/user/hosts
cd /home/user
/bin/ls --color=always | grep hosts"
411181,"ls -Z /bin/ls
stat --format=%C /bin/ls","stat --format=%C /bin/ls 
ls -Z /bin/ls",stat --format=%C /bin/ls,stat --format=%C /bin/ls
404511,,"ln -s non-existent-file broken-symlink
ls --color=always broken-symlink",,
358701,"cd /path/to/nfs-mounted-directory
ls file1
cp -av file1 file2
cp -av file1 file2","mkdir nfs_dir
touch nfs_dir/file1
echo ""Hello World"" > nfs_dir/file1
cp -av nfs_dir/file1 nfs_dir/file2
cp -av nfs_dir/file1 nfs_dir/file2
ls -l nfs_dir/file2","touch file1
echo ""some content"" > file1
cp -av file1 file2
cp -av file1 file2",
356311,"echo poo > a
cat a
cp -a a b
echo $?
cat b
ls -l b
","```bash
mkdir /tmp/test
mount -t nfs localhost:/tmp/test /mnt
echo ""use_nfs_home_dirs = on"" > /etc/selinux/config
setenforce 1
cd /mnt
echo poo > a
cat a
cp -a a b
echo $?
cat b
ls -l b
```","echo poo > a
cat a
cp -a a b
echo $?
cat b
ls -l b","touch a  
echo poo > a  
cp -a a b  
ls -l b"
340291,"bash
---
if test -n ""$@""; then
   echo -n 1
else
   echo -n 2
fi
if test ""$@""; then
   echo -n 3
else
   echo -n 4
fi
echo
---","```bash
if test -n ""$@""; then 
   echo -n 1
else 
   echo -n 2
fi
if test ""$@""; then 
   echo -n 3
else 
   echo -n 4
fi
echo
```","None

The provided bug report does not include explicit commands to reproduce the issue but instead refers to running an attached script which isn't included in the text given here. Without the actual content of that script, we cannot provide a precise command or test case for reproducing the bug. Therefore, based on the information available, the answer is None.","```bash
if test -n ""$@""; then echo -n 1; else echo -n 2; fi; if test ""$@""; then echo -n 3; else echo -n 4; fi; echo
```"
313401,"date --help
man date
info date","date --help | grep iso
man date | grep iso
info date | search --iso
date --iso=sec 
(date --help; man date; info date) | grep iso","date --help
man date
info date
grep --iso <(date --help)
grep --iso <(man date)
grep --iso <(info date)","date --help | grep iso
man date | grep iso
info date | grep iso"
305341,"umask
mkdir testdir
ls -ld testdir
chmod 2770 testdir
ls -ld testdir
chmod 770 testdir
ls -ld testdir","```bash
umask 0007
mkdir testdir
ls -ld testdir
chmod 2770 testdir
ls -ld testdir
chmod 770 testdir
ls -ld testdir
```","umask 0007
mkdir testdir
chmod 2770 testdir
chmod 770 testdir
ls -ld testdir","mkdir testdir  
chmod 2770 testdir  
ls -ld testdir  
chmod 770 testdir  
ls -ld testdir"
299121,,"foo=
/usr/bin/[ -n $[foo} ] && echo true",,"foo=
/usr/bin/[ -n $[foo} ] && echo true"
280331,"cd /partition
rm -f toto*
date > toto1
cp -i -a toto1 toto2
cp -i -a toto1 toto2
ls -l toto*
","```bash
mkdir /partition
mount -t nfs4 localhost:/partition /partition
cd /partition
rm -f toto*
date > toto1
cp --preserve=all toto1 toto2
ls -l toto*
```","cd /partition
rm -f toto*
date > toto1
cp --preserve=all toto1 toto2
ls -l toto*","cd /partition  
rm -f toto*  
date > toto1  
cp -i -a toto1 toto2  
ls -l toto*"
251800,,"```bash
install /home/vikram/Desktop/RPM-GPG-KEY-AL-CAPCOM /etc/pki/rpm-gpg/
ls -l /etc/pki/rpm-gpg/RPM-GPG-KEY-AL-CAPCOM
```",install /home/vikram/Desktop/RPM-GPG-KEY-AL-CAPCOM /etc/pki/rpm-gpg/,"install /home/vikram/Desktop/RPM-GPG-KEY-AL-CAPCOM /etc/pki/rpm-gpg/  
ls -l /etc/pki/rpm-gpg/RPM-GPG-KEY-AL-CAPCOM"
251653,"mkdir -p a/b/c
chmod 0 a
rm -rf a","```bash
mkdir -p a/b/c
chmod 0 a
rm -rf a
```","mkdir -p a/b/c
chmod 0 a
rm -rf a",
250089,"cd /tmp
mkdir -p du_test/unreadable
du -a -b du_test
chmod 000 du_test/unreadable
du -b -a du_test","```bash
mkdir -p /tmp/du_test/unreadable
du -a -b /tmp/du_test
chmod 000 /tmp/du_test/unreadable
du -b -a /tmp/du_test
```","cd /tmp
mkdir -p du_test/unreadable
du -a -b du_test
chmod 000 du_test/unreadable
du -b -a du_test","cd /tmp  
mkdir -p du_test/unreadable  
du -a -b du_test  
chmod 000 du_test/unreadable  
du -b -a du_test"
249421,cat /etc/passwd | sort -R,cat /etc/passwd | sort -R,cat /etc/passwd | sort -R,cat /etc/passwd | sort -R
248591,"touch file1
mkdir dir && touch dir/file2
touch -t 202301010000 file1 && touch file2
cp -iu file1 dir/","```bash
touch -d ""1 day ago"" file1
touch file2
cp -iu file1 .
```","touch file1; mkdir dir2; touch dir2/file1; sleep 1; touch -d ""-1 day"" dir2/file1; cp -iu file1 dir2/","touch /tmp/file1
sleep 2
touch /tmp/directory/file2
cp -iu /tmp/file1 /tmp/directory/"
232652,"echo 'int main(){return 0;}' > u.c
gcc -o u u.c
runcon -t unconfined_t /usr/sbin/prelink -N ./u
","```bash
echo 'int main(){return 0;}' > u.c
gcc -o u u.c
runcon -t unconfined_t /usr/sbin/prelink -N ./u
```","echo 'int main(){return 0;}' > u.c
gcc -o u u.c
runcon -t unconfined_t /usr/sbin/prelink -N ./u","echo 'int main(){return 0;}' > u.c  
gcc -o u u.c  
runcon -t unconfined_t /usr/sbin/prelink -N ./u"
